id, timestamp, demand, frequency, coal, nuclear, ccgt, wind, pumped, hydro, biomass, oil, solar, ocgt, french_ict, dutch_ict, irish_ict, ew_ict, nemo, other, north_south, scotland_england, ifa2, intelec_ict, nsl, vkl_ict
1296785, 2023-10-02 12:26:57, 31063, 49.886002, 676, 4230, 14931, 3983, 180, 646, 2107, 0, 2386.51001, 2, 349, 1050, -452, -484, 0, 229, 0, 0, 330, 951, 1399, 0
1296786, 2023-10-02 12:31:44, 30924, 49.886002, 677, 4230, 15056, 3942, 0, 655, 2096, 0, 2397.52002, 2, 349, 1049, -452, -484, 0, 188, 0, 0, 330, 952, 1398, 0
1296787, 2023-10-02 12:35:55, 31012, 49.966999, 680, 4225, 15086, 3897, 77, 655, 2100, 0, 2107.51001, 3, 349, 1050, -452, -400, 0, 209, 0, 0, 330, 952, 1399, 0
1296788, 2023-10-02 12:41:14, 31254, 50.004002, 680, 4230, 15149, 3874, 218, 640, 2104, 0, 2120.030029, 2, 349, 1049, -452, -400, 0, 278, 0, 0, 330, 952, 1399, 0
1296789, 2023-10-02 12:45:47, 31163, 50.030998, 677, 4233, 15137, 3833, 218, 639, 2103, 0, 2118.719971, 4, 349, 1049, -452, -400, 0, 242, 0, 0, 331, 950, 1398, 0
1296790, 2023-10-02 12:50:44, 31031, 50.037998, 678, 4238, 15168, 3720, 156, 638, 2102, 0, 2117.030029, 3, 349, 1048, -452, -400, 0, 253, 0, 0, 330, 950, 1398, 0
1296791, 2023-10-02 12:56:33, 31031, 49.971001, 678, 4238, 15168, 3720, 156, 638, 2102, 0, 2142, 3, 349, 1048, -452, -400, 0, 253, 0, 0, 330, 950, 1398, 0
1296792, 2023-10-02 13:01:32, 30972, 49.969002, 682, 4240, 15230, 3760, 0, 639, 2115, 0, 2151.969971, 3, 349, 1048, -452, -400, 0, 228, 0, 0, 330, 950, 1398, 0
1296793, 2023-10-02 13:06:19, 30967, 49.933998, 681, 4240, 15282, 3772, 0, 639, 2125, 0, 1858.969971, 3, 374, 933, -452, -400, 0, 220, 0, 0, 360, 940, 1398, 0
1296794, 2023-10-02 13:11:44, 30967, 49.971001, 681, 4240, 15282, 3772, 0, 639, 2125, 0, 1859.650024, 3, 374, 933, -452, -400, 0, 220, 0, 0, 360, 940, 1398, 0
1296795, 2023-10-02 13:15:42, 30922, 49.945999, 673, 4234, 15362, 3841, 183, 658, 2187, 0, 1866.630005, 3, 450, 342, -452, -400, 0, 238, 0, 0, 450, 903, 1398, 0
1296796, 2023-10-02 13:20:43, 30930, 49.889999, 667, 4231, 15362, 3846, 183, 655, 2188, 0, 1854.829956, 3, 450, 343, -452, -400, 0, 251, 0, 0, 450, 903, 1398, 0
1296797, 2023-10-02 13:25:48, 30901, 49.941002, 669, 4229, 15372, 3840, 207, 640, 2162, 0, 1863.439941, 3, 450, 343, -452, -400, 0, 236, 0, 0, 449, 903, 1398, 0
1296798, 2023-10-02 13:30:43, 30948, 49.910999, 663, 4234, 15415, 3822, 314, 642, 2157, 0, 1873.619995, 2, 450, 343, -452, -400, 0, 156, 0, 0, 449, 903, 1398, 0
1296799, 2023-10-02 13:35:40, 30782, 49.987999, 672, 4236, 15480, 3744, 98, 651, 2162, 0, 1562.329956, 4, 450, 343, -452, -294, 0, 191, 0, 0, 450, 903, 1398, 0
1296800, 2023-10-02 13:40:52, 30876, 49.973999, 694, 4233, 15557, 3702, 193, 644, 2158, 0, 1586.569946, 2, 450, 343, -452, -294, 0, 149, 0, 0, 449, 903, 1399, 0
1296801, 2023-10-02 13:46:08, 30973, 49.958, 706, 4235, 15642, 3697, 203, 632, 2153, 0, 1581.73999, 4, 450, 343, -452, -294, 0, 156, 0, 0, 450, 903, 1399, 0
1296802, 2023-10-02 13:50:48, 31059, 49.914001, 703, 4239, 15662, 3753, 202, 634, 2146, 0, 1589.640015, 3, 450, 343, -452, -294, 0, 172, 0, 0, 450, 903, 1399, 0
1296803, 2023-10-02 13:55:41, 31204, 49.938, 701, 4240, 15595, 3797, 288, 634, 2151, 0, 1597.859985, 2, 450, 343, -452, -294, 0, 252, 0, 0, 450, 903, 1398, 0
1296804, 2023-10-02 14:00:52, 31254, 50.054001, 699, 4235, 15539, 3764, 456, 633, 2153, 0, 1612.609985, 2, 450, 343, -452, -294, 0, 229, 0, 0, 450, 903, 1398, 0
1296805, 2023-10-02 14:06:59, 31254, 50.069, 699, 4235, 15539, 3764, 456, 633, 2153, 0, 1378.339966, 2, 450, 343, -452, -378, 0, 229, 0, 0, 450, 903, 1398, 0
1296806, 2023-10-02 14:11:37, 31254, 50.130001, 699, 4235, 15539, 3764, 456, 633, 2153, 0, 1386.209961, 2, 450, 343, -452, -378, 0, 229, 0, 0, 450, 903, 1398, 0
1296807, 2023-10-02 14:15:49, 31205, 50.062, 700, 4239, 15620, 3708, 170, 642, 2235, 0, 1406.670044, 2, 812, 326, -452, -378, 0, 147, 0, 0, 468, 737, 1399, 0
1296808, 2023-10-02 14:20:41, 31171, 49.965, 696, 4248, 15602, 3710, 104, 649, 2273, 0, 1415.930054, 3, 812, 326, -452, -378, 0, 144, 0, 0, 468, 737, 1399, 0
1296809, 2023-10-02 14:25:39, 31081, 50.040001, 654, 4247, 15546, 3701, 104, 650, 2276, 0, 1421.699951, 3, 812, 326, -452, -378, 0, 158, 0, 0, 468, 737, 1399, 0
1296810, 2023-10-02 14:30:41, 31113, 49.973999, 631, 4244, 15552, 3784, 103, 648, 2261, 0, 1427.26001, 3, 812, 326, -452, -378, 0, 145, 0, 0, 468, 737, 1399, 0
1296811, 2023-10-02 14:35:45, 31217, 50.025002, 629, 4248, 15631, 3797, 103, 649, 2265, 0, 1248.160034, 2, 812, 326, -452, -308, 0, 151, 0, 0, 468, 737, 1399, 0
1296812, 2023-10-02 14:40:42, 31397, 49.966999, 630, 4250, 15786, 3714, 219, 649, 2256, 0, 1265.079956, 4, 812, 326, -452, -308, 0, 147, 0, 0, 468, 737, 1399, 0
1296813, 2023-10-02 14:45:42, 31553, 49.951, 673, 4249, 15931, 3654, 223, 650, 2256, 0, 1270.650024, 2, 812, 326, -452, -308, 0, 173, 0, 0, 468, 737, 1399, 0
1296814, 2023-10-02 14:50:53, 31735, 49.917, 733, 4244, 16075, 3614, 223, 649, 2269, 0, 1277.609985, 2, 812, 326, -452, -308, 0, 183, 0, 0, 468, 738, 1399, 0
1296815, 2023-10-02 14:55:50, 31882, 49.917999, 788, 4236, 16166, 3604, 223, 649, 2278, 0, 1287.640015, 1, 812, 326, -452, -308, 0, 194, 0, 0, 468, 738, 1399, 0
1296816, 2023-10-02 15:00:46, 32030, 50.074001, 825, 4239, 16308, 3611, 190, 649, 2277, 0, 1301.449951, 2, 814, 326, -452, -308, 0, 184, 0, 0, 468, 738, 1399, 0
1296817, 2023-10-02 15:05:43, 32030, 50.006001, 825, 4239, 16308, 3611, 190, 649, 2277, 0, 939.674988, 2, 814, 326, -452, -420, 0, 184, 0, 0, 468, 738, 1399, 0
1296818, 2023-10-02 15:11:09, 32282, 50.087002, 841, 4239, 16279, 3717, 105, 796, 2256, 0, 957.905029, 3, 900, 429, -452, -420, 0, 161, 0, 0, 754, 403, 1399, 0
1296819, 2023-10-02 15:15:41, 32292, 49.974998, 831, 4245, 16144, 3753, 105, 798, 2259, 0, 970.203979, 2, 936, 449, -452, -420, 0, 221, 0, 0, 852, 298, 1399, 0
1296820, 2023-10-02 15:20:46, 32316, 50.040001, 842, 4250, 16195, 3693, 105, 799, 2259, 0, 968.612, 3, 938, 449, -452, -420, 0, 234, 0, 0, 852, 298, 1399, 0
1296821, 2023-10-02 15:26:05, 32449, 49.98, 869, 4247, 16304, 3628, 150, 799, 2272, 0, 980.335999, 2, 938, 449, -452, -420, 0, 242, 0, 0, 852, 298, 1399, 0
1296822, 2023-10-02 15:30:46, 32604, 50.013, 911, 4247, 16412, 3582, 206, 798, 2274, 0, 979.348999, 2, 938, 449, -452, -420, 0, 236, 0, 0, 852, 298, 1399, 0
1296823, 2023-10-02 15:35:40, 32685, 50.030998, 941, 4240, 16363, 3599, 257, 799, 2285, 0, 747.81897, 2, 938, 449, -452, -524, 0, 263, 0, 0, 852, 298, 1399, 0
1296824, 2023-10-02 15:40:41, 32804, 50.022999, 955, 4242, 16354, 3677, 321, 798, 2280, 0, 769.234985, 2, 938, 449, -452, -524, 0, 239, 0, 0, 852, 298, 1399, 0
1296825, 2023-10-02 15:46:19, 32946, 49.965, 954, 4243, 16324, 3661, 476, 799, 2276, 0, 772.033997, 2, 938, 449, -452, -524, 0, 275, 0, 0, 852, 298, 1399, 0
1296826, 2023-10-02 15:50:50, 33222, 49.933998, 958, 4239, 16387, 3701, 626, 799, 2274, 0, 771.554016, 1, 938, 449, -452, -524, 0, 301, 0, 0, 852, 298, 1399, 0
1296827, 2023-10-02 15:55:44, 33442, 50.041, 954, 4234, 16487, 3804, 626, 798, 2304, 0, 787.255981, 2, 938, 449, -452, -524, 0, 297, 0, 0, 852, 298, 1399, 0
1296828, 2023-10-02 16:00:50, 33570, 49.896, 955, 4236, 16620, 3807, 627, 797, 2303, 0, 784.77301, 2, 938, 450, -452, -524, 0, 286, 0, 0, 852, 298, 1399, 0
1296829, 2023-10-02 16:05:51, 33538, 49.955002, 959, 4239, 16629, 3757, 784, 803, 2301, 0, 521.049011, 23, 938, 257, -452, -528, 0, 357, 0, 0, 849, 243, 1399, 0
1296830, 2023-10-02 16:11:23, 33765, 50.050999, 962, 4241, 16768, 3771, 1084, 816, 2300, 0, 527.213989, 45, 933, 0, -452, -528, 0, 476, 0, 0, 843, 127, 1399, 0
1296831, 2023-10-02 16:15:55, 33915, 50.071999, 961, 4241, 16790, 3734, 1096, 813, 2290, 0, 531.528992, 45, 932, 0, -452, -528, 0, 700, 0, 0, 842, 72, 1399, 0
1296832, 2023-10-02 16:20:40, 33895, 49.998001, 958, 4243, 16813, 3631, 1096, 815, 2307, 0, 536.195007, 47, 932, 0, -452, -528, 0, 740, 0, 0, 842, 72, 1399, 0
1296833, 2023-10-02 16:25:39, 33907, 50.012001, 959, 4243, 16889, 3498, 1097, 815, 2339, 0, 531.580994, 49, 932, 0, -452, -528, 0, 773, 0, 0, 842, 72, 1399, 0
1296834, 2023-10-02 16:30:45, 33951, 50.055, 960, 4238, 16934, 3469, 1097, 816, 2359, 0, 531.002014, 85, 932, 0, -452, -528, 0, 748, 0, 0, 842, 72, 1399, 0
1296835, 2023-10-02 16:35:46, 34091, 49.973, 957, 4234, 17003, 3461, 1097, 825, 2354, 0, 255.410995, 86, 932, -322, -452, -514, 0, 829, 0, 0, 842, 72, 1399, 0
1296836, 2023-10-02 16:41:30, 34263, 49.984001, 961, 4238, 17146, 3401, 1097, 840, 2351, 0, 264.221008, 149, 933, -322, -452, -514, 0, 834, 0, 0, 842, 72, 1399, 0
1296837, 2023-10-02 16:45:42, 34368, 50.019001, 954, 4239, 17251, 3388, 1097, 839, 2350, 0, 265.824005, 168, 932, -322, -452, -514, 0, 837, 0, 0, 842, 72, 1399, 0
1296838, 2023-10-02 16:50:53, 34351, 49.937, 956, 4238, 17248, 3361, 1097, 839, 2345, 0, 266.653992, 170, 933, -322, -452, -514, 0, 851, 0, 0, 842, 72, 1399, 0
1296839, 2023-10-02 16:55:51, 34455, 49.967999, 953, 4241, 17294, 3342, 1097, 840, 2349, 0, 264.113007, 168, 932, -322, -452, -514, 0, 926, 0, 0, 842, 72, 1399, 0
1296840, 2023-10-02 17:00:41, 34479, 50.053001, 954, 4236, 17298, 3347, 1097, 839, 2348, 0, 264.080994, 168, 933, -322, -452, -514, 0, 946, 0, 0, 842, 72, 1399, 0
1296841, 2023-10-02 17:07:01, 34479, 50.043999, 954, 4236, 17298, 3347, 1097, 839, 2348, 0, 85.119698, 168, 933, -330, -452, -506, 0, 946, 0, 0, 842, 72, 1399, 0
1296842, 2023-10-02 17:11:42, 34082, 50.058998, 956, 4242, 17388, 3318, 767, 861, 2329, 0, 92.909599, 169, 864, -330, -452, -506, 0, 1163, 0, 0, 626, 0, 1399, 0
1296843, 2023-10-02 17:15:53, 34103, 50.096001, 959, 4241, 17213, 3383, 826, 863, 2341, 0, 96.331299, 168, 844, -330, -452, -506, 0, 1314, 0, 0, 552, 0, 1399, 0
1296844, 2023-10-02 17:20:40, 34229, 50.119999, 960, 4237, 17073, 3491, 982, 865, 2336, 0, 97.163803, 168, 844, -330, -452, -506, 0, 1322, 0, 0, 552, 0, 1399, 0
1296845, 2023-10-02 17:25:42, 34227, 50.109001, 959, 4238, 16936, 3516, 1097, 866, 2335, 0, 97.371597, 169, 844, -330, -452, -506, 0, 1316, 0, 0, 552, 0, 1399, 0
1296846, 2023-10-02 17:30:40, 34158, 50.000999, 957, 4238, 16844, 3584, 1048, 865, 2333, 0, 97.144096, 168, 844, -330, -452, -506, 0, 1326, 0, 0, 552, 0, 1399, 0
1296847, 2023-10-02 17:35:42, 34062, 50.078999, 958, 4240, 16770, 3767, 836, 866, 2333, 0, 11.6387, 169, 844, 0, -452, -396, 0, 1328, 0, 0, 552, -458, 1399, 0
1296848, 2023-10-02 17:40:56, 34148, 50.091999, 954, 4232, 16763, 3718, 864, 887, 2344, 0, 11.8356, 169, 844, 0, -452, -396, 0, 1422, 0, 0, 552, -458, 1399, 0
1296849, 2023-10-02 17:45:53, 34173, 50.115002, 928, 4230, 16780, 3676, 949, 886, 2342, 0, 12.3854, 169, 844, 0, -452, -396, 0, 1418, 0, 0, 552, -458, 1399, 0
1296850, 2023-10-02 17:51:11, 34237, 50.005001, 863, 4230, 16791, 3804, 1059, 885, 2332, 0, 12.575, 169, 844, 0, -452, -396, 0, 1309, 0, 0, 552, -458, 1399, 0
1296851, 2023-10-02 17:55:44, 34262, 50.049999, 765, 4233, 16785, 3897, 946, 886, 2351, 0, 12.5316, 169, 844, 0, -452, -396, 0, 1435, 0, 0, 552, -458, 1399, 0
1296852, 2023-10-02 18:00:59, 34411, 50.058998, 672, 4233, 16814, 4044, 1072, 886, 2360, 0, 12.5156, 169, 845, 0, -452, -396, 0, 1365, 0, 0, 552, -458, 1399, 0
1296853, 2023-10-02 18:05:41, 34070, 50.028999, 616, 4228, 16724, 3947, 976, 881, 2360, 0, 0.039565, 169, 879, 0, -452, -384, 0, 1279, 0, 0, 612, -416, 1399, 0
1296854, 2023-10-02 18:11:47, 34070, 50.047001, 616, 4228, 16724, 3947, 976, 881, 2360, 0, 0.046648, 169, 879, 0, -452, -384, 0, 1279, 0, 0, 612, -416, 1399, 0
1296855, 2023-10-02 18:15:41, 34986, 50.081001, 597, 4229, 16546, 4029, 1096, 866, 2360, 0, 0.046057, 179, 963, 0, -452, -384, 0, 1150, 0, 0, 798, -416, 1399, 0
1296856, 2023-10-02 18:21:39, 34807, 49.853001, 599, 4228, 16515, 4022, 1096, 866, 2358, 0, 0.050054, 178, 963, 0, 0, 0, 0, 994, 0, 0, 798, 791, 1399, 0
1296857, 2023-10-02 18:25:51, 34699, 49.909, 603, 4231, 16531, 3964, 1097, 866, 2362, 0, 0.049998, 180, 964, 0, -452, -384, 0, 914, 0, 0, 797, -416, 1399, 0
1296858, 2023-10-02 18:31:19, 34674, 49.896999, 624, 4231, 16467, 3950, 1096, 867, 2372, 0, 0.049621, 178, 963, 0, -452, -384, 0, 938, 0, 0, 798, -416, 1399, 0
1296859, 2023-10-02 18:35:40, 34673, 50.035999, 652, 4231, 16539, 3917, 1097, 866, 2377, 0, 0, 179, 963, -550, -452, -510, 0, 865, 0, 0, 797, 791, 1399, 0
1296860, 2023-10-02 18:41:28, 34657, 49.971001, 685, 4229, 16784, 3853, 1095, 860, 2375, 0, 0, 178, 964, -550, -452, -510, 0, 647, 0, 0, 797, 791, 1399, 0
1296861, 2023-10-02 18:46:48, 34697, 50.082001, 709, 4227, 16937, 3814, 1065, 857, 2375, 0, 0, 178, 963, -550, -452, -510, 0, 584, 0, 0, 798, 791, 1399, 0
1296862, 2023-10-02 18:50:47, 34504, 50.078999, 709, 4226, 16835, 3876, 973, 856, 2368, 0, 0, 178, 963, -550, -452, -510, 0, 532, 0, 0, 798, 791, 1399, 0
1296863, 2023-10-02 18:56:27, 34151, 50.094002, 703, 4229, 16670, 4078, 589, 855, 2360, 0, 0, 179, 963, 0, 0, 0, 0, 536, 0, 0, 798, 792, 1399, 0
1296864, 2023-10-02 19:01:27, 33916, 50.027, 707, 4234, 16463, 4211, 434, 857, 2362, 0, 0, 180, 963, -590, -452, -528, 0, 516, 0, 0, 798, 792, 1399, 0
1296865, 2023-10-02 19:07:36, 33916, 50.027, 707, 4234, 16463, 4211, 434, 857, 2362, 0, 0, 180, 963, -590, -452, -528, 0, 516, 0, 0, 798, 792, 1399, 0
1296866, 2023-10-02 19:11:42, 33150, 50.155998, 803, 4231, 16418, 4616, 603, 847, 2373, 0, 0, 72, 821, -590, -452, -528, 0, 303, 0, 0, 219, 445, 1399, 0
1296867, 2023-10-02 19:16:33, 33150, 50.036999, 803, 4231, 16418, 4616, 603, 847, 2373, 0, 0, 72, 821, -590, -452, -528, 0, 303, 0, 0, 219, 445, 1399, 0
1296868, 2023-10-02 19:20:42, 32623, 50.029999, 822, 4227, 16264, 4838, 573, 840, 2357, 0, 0, 1, 777, -590, -452, -528, 0, 172, 0, 0, 18, 335, 1399, 0
1296869, 2023-10-02 19:26:07, 32296, 49.903, 749, 4225, 15933, 4977, 453, 841, 2366, 0, 0, 2, 777, -590, -452, -528, 0, 221, 0, 0, 18, 335, 1399, 0
1296870, 2023-10-02 19:31:58, 32133, 50.011002, 685, 4221, 15670, 4956, 605, 841, 2374, 0, 0, 1, 777, -104, -452, -528, 0, 251, 0, 0, 18, 335, 1399, 0
1296871, 2023-10-02 19:35:43, 32147, 50.026001, 608, 4218, 15544, 5030, 756, 841, 2378, 0, 0, 2, 778, -104, -452, -528, 0, 240, 0, 0, 18, 335, 1399, 0
1296872, 2023-10-02 19:42:00, 31965, 50.099998, 598, 4217, 15492, 5124, 574, 835, 2379, 0, 0, 2, 778, -104, -452, -528, 0, 214, 0, 0, 18, 335, 1399, 0
1296873, 2023-10-02 19:45:46, 31792, 50.055, 596, 4216, 15443, 5216, 412, 829, 2372, 0, 0, 3, 778, -104, -452, -528, 0, 175, 0, 0, 18, 335, 1399, 0
1296874, 2023-10-02 19:50:45, 31792, 49.914001, 596, 4216, 15443, 5216, 412, 829, 2372, 0, 0, 3, 778, -104, -452, -528, 0, 175, 0, 0, 18, 335, 1399, 0
1296875, 2023-10-02 19:56:52, 31792, 50.056999, 596, 4216, 15443, 5216, 412, 829, 2372, 0, 0, 3, 778, -104, -452, -528, 0, 175, 0, 0, 18, 335, 1399, 0
1296876, 2023-10-02 20:00:59, 31139, 50.077, 584, 4222, 14815, 5453, 72, 829, 2376, 0, 0, 3, 772, -104, -452, -528, 0, 262, 0, 0, 18, 334, 1399, 0
1296877, 2023-10-02 20:06:56, 31139, 49.963001, 584, 4222, 14815, 5453, 72, 829, 2376, 0, 0, 3, 772, -108, -452, -494, 0, 262, 0, 0, 18, 334, 1399, 0
1296878, 2023-10-02 20:12:18, 31153, 49.993, 646, 4224, 15545, 5883, 0, 823, 2370, 0, 0, 3, 0, -108, -452, -494, 0, 178, 0, 0, 23, 59, 1399, 0
1296879, 2023-10-02 20:16:49, 31313, 49.993, 674, 4222, 15676, 5657, 162, 820, 2378, 0, 0, 1, 0, -108, -452, -494, 0, 300, 0, 0, 24, 0, 1399, 0
1296880, 2023-10-02 20:21:48, 31313, 49.969002, 674, 4222, 15676, 5657, 162, 820, 2378, 0, 0, 1, 0, -108, -452, -494, 0, 300, 0, 0, 24, 0, 1399, 0
1296881, 2023-10-02 20:25:40, 31017, 50.098999, 670, 4221, 15589, 5614, 73, 794, 2375, 0, 0, 2, 0, -108, -452, -494, 0, 257, 0, 0, 23, 0, 1399, 0
1296882, 2023-10-02 20:30:45, 30828, 50.044998, 631, 4222, 15462, 5708, 0, 793, 2372, 0, 0, 1, 0, -108, -452, -494, 0, 217, 0, 0, 23, 0, 1399, 0
1296883, 2023-10-02 20:36:41, 30828, 50.009998, 631, 4222, 15462, 5708, 0, 793, 2372, 0, 0, 1, -322, -804, -414, -366, 0, 217, 0, 0, 23, -22, 1399, 0
1296884, 2023-10-02 20:42:33, 30828, 50.049999, 631, 4222, 15462, 5708, 0, 793, 2372, 0, 0, 1, -322, -804, -414, -366, 0, 217, 0, 0, 23, -22, 1399, 0
1296885, 2023-10-02 20:45:42, 30163, 50.050999, 395, 4228, 15010, 5898, 0, 644, 2365, 0, 0, 1, -322, -804, -414, -366, 0, 199, 0, 0, 24, -22, 1399, 0
1296886, 2023-10-02 20:50:49, 29991, 50.004002, 345, 4223, 14600, 6176, 0, 673, 2358, 0, 0, 1, -322, -804, -414, -366, 0, 192, 0, 0, 24, -22, 1399, 0
1296887, 2023-10-02 20:55:47, 29723, 50.030998, 296, 4227, 14279, 6301, 0, 645, 2363, 0, 0, 2, -322, -804, -414, -366, 0, 187, 0, 0, 24, -22, 1399, 0
1296888, 2023-10-02 21:01:35, 29723, 49.995998, 296, 4227, 14279, 6301, 0, 645, 2363, 0, 0, 2, -322, -804, -414, -366, 0, 187, 0, 0, 24, -22, 1399, 0
1296889, 2023-10-02 21:05:55, 29723, 49.935001, 296, 4227, 14279, 6301, 0, 645, 2363, 0, 0, 2, -380, -874, -452, -378, 0, 187, 0, 0, 24, -34, 1399, 0
1296890, 2023-10-02 21:11:47, 28819, 50.047001, 0, 4223, 13676, 5941, 137, 623, 2373, 0, 0, 2, -380, -874, -452, -378, 0, 398, 0, 0, 0, -34, 1399, 0
1296891, 2023-10-02 21:16:34, 28819, 50.050999, 0, 4223, 13676, 5941, 137, 623, 2373, 0, 0, 2, -380, -874, -452, -378, 0, 398, 0, 0, 0, -34, 1399, 0
1296892, 2023-10-02 21:21:46, 28819, 50.040001, 0, 4223, 13676, 5941, 137, 623, 2373, 0, 0, 2, -380, -874, -452, -378, 0, 398, 0, 0, 0, -34, 1399, 0
1296893, 2023-10-02 21:26:37, 28819, 49.956001, 0, 4223, 13676, 5941, 137, 623, 2373, 0, 0, 2, -380, -874, -452, -378, 0, 398, 0, 0, 0, -34, 1399, 0
1296894, 2023-10-02 21:31:11, 28028, 49.956001, 0, 4233, 13097, 6083, 0, 624, 2292, 0, 0, 2, -380, -874, -452, -378, 0, 251, 0, 0, 0, -34, 1399, 0
1296895, 2023-10-02 21:36:36, 28028, 50.098999, 0, 4233, 13097, 6083, 0, 624, 2292, 0, 0, 2, -398, -1014, -452, -308, 0, 251, 0, 0, -154, -34, 1399, 0
1296896, 2023-10-02 21:41:10, 27600, 50.108002, 0, 4231, 12571, 6399, 0, 622, 2140, 0, 0, 3, -398, -1014, -452, -308, 0, 188, 0, 0, -154, 47, 1399, 0
1296897, 2023-10-02 21:46:38, 27600, 50.051998, 0, 4231, 12571, 6399, 0, 622, 2140, 0, 0, 3, -398, -1014, -452, -308, 0, 188, 0, 0, -154, 47, 1399, 0
1296898, 2023-10-02 21:51:17, 26637, 50.027, 0, 4226, 10915, 7045, 0, 626, 2036, 0, 0, 2, -380, -874, -452, -378, 0, 340, 0, 0, 0, -34, 1399, 0
1296899, 2023-10-02 21:55:49, 26637, 50.07, 0, 4226, 10915, 7045, 0, 626, 2036, 0, 0, 2, -398, -1014, -452, -308, 0, 340, 0, 0, -154, 48, 1399, 0
1296900, 2023-10-02 22:02:34, 26637, 50.07, 0, 4226, 10915, 7045, 0, 626, 2036, 0, 0, 2, -360, -852, -452, -388, 0, 340, 0, 0, -130, 48, 1399, 0
1296901, 2023-10-02 22:06:49, 26637, 50.07, 0, 4226, 10915, 7045, 0, 626, 2036, 0, 0, 2, -380, -874, -452, -378, 0, 340, 0, 0, -130, -34, 1399, 0
1296902, 2023-10-02 22:11:39, 26637, 50.050999, 0, 4226, 10915, 7045, 0, 626, 2036, 0, 0, 2, -360, -852, -452, -388, 0, 340, 0, 0, -130, -34, 1399, 0
1296903, 2023-10-02 22:17:07, 26637, 49.993, 0, 4226, 10915, 7045, 0, 626, 2036, 0, 0, 2, -360, -852, -452, -388, 0, 340, 0, 0, -130, -34, 1399, 0
1296904, 2023-10-02 22:21:48, 26637, 49.993, 0, 4226, 10915, 7045, 0, 626, 2036, 0, 0, 2, -360, -852, -452, -388, 0, 340, 0, 0, -130, -34, 1399, 0
1296905, 2023-10-02 22:26:46, 26637, 49.969002, 0, 4226, 10915, 7045, 0, 626, 2036, 0, 0, 2, -360, -852, -452, -388, 0, 340, 0, 0, -130, -34, 1399, 0
1296906, 2023-10-02 22:31:50, 26637, 49.969002, 0, 4226, 10915, 7045, 0, 626, 2036, 0, 0, 2, -380, -874, -452, -378, 0, 340, 0, 0, -130, -34, 1399, 0
1296907, 2023-10-02 22:36:36, 26637, 50.008999, 0, 4226, 10915, 7045, 0, 626, 2036, 0, 0, 2, -380, -874, -452, -358, 0, 340, 0, 0, -130, -34, 1399, 0
1296908, 2023-10-02 22:42:03, 26637, 50.064999, 0, 4226, 10915, 7045, 0, 626, 2036, 0, 0, 2, -380, -874, -452, -358, 0, 340, 0, 0, -130, -34, 1399, 0
1296909, 2023-10-02 22:45:52, 23102, 50.053001, 0, 4232, 4838, 8516, 0, 620, 1045, 0, 0, 4, -380, -874, -452, -378, 0, 208, 0, 0, 676, -34, 1399, 0
1296910, 2023-10-02 22:51:30, 23045, 50.105999, 0, 4237, 4764, 8529, 0, 620, 1045, 0, 0, 3, -398, -1014, -452, -308, 0, 208, 0, 0, -154, 998, 1399, 0
1296911, 2023-10-02 22:56:59, 23045, 50.021, 0, 4237, 4764, 8529, 0, 620, 1045, 0, 0, 3, -398, -1014, -452, -308, 0, 208, 0, 0, -154, 998, 1399, 0
1296912, 2023-10-02 23:02:44, 23045, 50.021, 0, 4237, 4764, 8529, 0, 620, 1045, 0, 0, 3, -398, -1014, -452, -308, 0, 208, 0, 0, -154, 998, 1399, 0
1296913, 2023-10-02 23:06:53, 23045, 50.096001, 0, 4237, 4764, 8529, 0, 620, 1045, 0, 0, 3, -398, -1014, -386, -212, 0, 208, 0, 0, -154, 998, 1399, 0
1296914, 2023-10-02 23:12:25, 23045, 50.096001, 0, 4237, 4764, 8529, 0, 620, 1045, 0, 0, 3, -398, -1014, -386, -212, 0, 208, 0, 0, -154, 998, 1399, 0
1296915, 2023-10-02 23:16:59, 22324, 49.955002, 0, 4238, 4186, 8047, 0, 606, 1046, 0, 0, 1, 766, 166, 0, 0, 0, 186, 0, 0, 684, 999, 1399, 0
1296916, 2023-10-02 23:21:11, 22324, 49.955002, 0, 4238, 4186, 8047, 0, 606, 1046, 0, 0, 1, 766, 166, -452, -358, 0, 186, 0, 0, 684, 999, 1399, 0
1296917, 2023-10-02 23:27:12, 22324, 49.955002, 0, 4238, 4186, 8047, 0, 606, 1046, 0, 0, 1, 766, 166, -386, -212, 0, 186, 0, 0, 684, 999, 1399, 0
1296918, 2023-10-02 23:31:44, 22324, 50.094002, 0, 4238, 4186, 8047, 0, 606, 1046, 0, 0, 1, 766, 166, -386, -212, 0, 186, 0, 0, 684, 999, 1399, 0
1296919, 2023-10-02 23:36:40, 22324, 49.972, 0, 4238, 4186, 8047, 0, 606, 1046, 0, 0, 1, 766, 166, -386, -212, 0, 186, 0, 0, 684, 999, 1399, 0
1296920, 2023-10-02 23:40:43, 21851, 50.048, 0, 4238, 4011, 7718, 0, 631, 1033, 0, 0, 0, 766, 166, -386, -212, 0, 206, 0, 0, 684, 999, 1399, 0
1296921, 2023-10-02 23:46:46, 21851, 50.048, 0, 4238, 4011, 7718, 0, 631, 1033, 0, 0, 0, 766, 166, -386, -212, 0, 206, 0, 0, 684, 999, 1399, 0
